"","SRR7624365","SRR7624366","SRR7624371","SRR7624372","SRR7624375","SRR7624376"
"ENSMUSG00000049969",16425.8333333333,14741.6666666667,15833.1666666667,14633.5833333333,6117.83333333333,5918.25
"ENSMUSG00000050323",1019.33333333333,1081.16666666667,1097.66666666667,1280.5,954.166666666667,930.666666666667
"ENSMUSG00000081490",85,71,67.6666666666667,53.8333333333333,53.3333333333333,52.6666666666667
"ENSMUSG00000028211",35344,32441.6666666667,33333.5,30037.5,20399.3333333333,14631.8333333333
"ENSMUSG00000028212",651.833333333333,939.583333333333,1464.33333333333,1536.58333333333,2604.66666666667,2523.83333333333
"ENSMUSG00000040738",6953.75,5416.33333333333,6348.16666666667,7134.58333333333,7581.5,7316.66666666667
"ENSMUSG00000045205",3266.83333333333,3060.83333333333,3069.58333333333,2729.5,3502.66666666667,3399.16666666667
"ENSMUSG00000040728",91.5,97,2343.16666666667,2416.83333333333,12016.3333333333,12231.6666666667
"ENSMUSG00000081884",60.3333333333333,54,69.8333333333333,56.6666666666667,107.166666666667,114.666666666667
"ENSMUSG00000040720",7811.5,9262.58333333333,11831.8333333333,11629.4166666667,10626.6666666667,10141.5
"ENSMUSG00000078773",2337.5,4559.5,4126,4481.66666666667,4214,4361.58333333333
"ENSMUSG00000094595",353.833333333333,424,347.166666666667,351.333333333333,279,329
"ENSMUSG00000086103",110.166666666667,198.333333333333,164.333333333333,170.75,93.6666666666667,81.5
"ENSMUSG00000028214",118.666666666667,156.416666666667,219.333333333333,324.5,68.6666666666667,81.5
"ENSMUSG00000028217",58.1666666666667,56.5,153.666666666667,191.666666666667,61.3333333333333,54.8333333333333
"ENSMUSG00000049225",435,521.5,1314.91666666667,1293.41666666667,1329,1393.41666666667
"ENSMUSG00000085614",62.1666666666667,59.1666666666667,69.8333333333333,104.833333333333,94.5,106.333333333333
"ENSMUSG00000049488",496.25,615.833333333333,662.5,678.166666666667,588.916666666667,559.666666666667
"ENSMUSG00000052137",1223,1374.75,1291.25,1389.5,1313.66666666667,1146.66666666667
"ENSMUSG00000083246",377,228.916666666667,422.083333333333,287.666666666667,473.166666666667,450.833333333333
"ENSMUSG00000081593",220.833333333333,182.083333333333,311.083333333333,282.5,195.5,217.666666666667
"ENSMUSG00000046667",554.916666666667,644.416666666667,793.5,829.833333333333,631.166666666667,545.333333333333
"ENSMUSG00000028218",1708.33333333333,1519,1632.83333333333,1998.83333333333,1580.5,1553.41666666667
"ENSMUSG00000055963",127.083333333333,84.8333333333333,139.5,127.5,77.8333333333333,86.1666666666667
"ENSMUSG00000006586",311,230.916666666667,318.333333333333,314.5,484.833333333333,391.5
"ENSMUSG00000040550",4913.25,4368.58333333333,5746.5,6254.41666666667,8667.33333333333,6991.66666666667
"ENSMUSG00000028221",4245.66666666667,2778.5,2025.41666666667,1859.91666666667,2687,2656.66666666667
"ENSMUSG00000086587",139,112.666666666667,123.5,130.666666666667,64.8333333333333,74.8333333333333
"ENSMUSG00000040536",305.166666666667,331.083333333333,353.166666666667,368.333333333333,103.833333333333,98
"ENSMUSG00000043252",9260.5,8223.16666666667,7682.66666666667,8485,2061.33333333333,2233.41666666667
"ENSMUSG00000028223",2184.66666666667,1632.83333333333,1091.66666666667,1104.91666666667,550.583333333333,391.5
"ENSMUSG00000028224",3277.83333333333,3879.83333333333,3038.41666666667,3863.83333333333,4158.25,4193.83333333333
"ENSMUSG00000041153",1450.75,1482,1478,1643.66666666667,1579.58333333333,1344.25
"ENSMUSG00000084408",98.1666666666667,157.583333333333,113.5,153,110.166666666667,93
"ENSMUSG00000041135",1326.16666666667,1307,980,1024.83333333333,1001.58333333333,1038.83333333333
"ENSMUSG00000085112",70.3333333333333,60.5,77.6666666666667,64.6666666666667,58.3333333333333,60.5
"ENSMUSG00000028226",130.666666666667,87.6666666666667,143.833333333333,128.833333333333,79,77.1666666666667
"ENSMUSG00000050550",760.333333333333,657.5,691.5,674.75,947.333333333333,728.666666666667
"ENSMUSG00000028228",8435.83333333333,7013.83333333333,4300.66666666667,4840,4201.66666666667,4207.5
